# Segment list file created Sun May 04 05:18:18 PM CDT 2008 by siemens on serenity.phys.uwm.edu
# Input: web-based segment information (run S5, ifos L1)
# L1 segment info extracted from seg_cit at 893865614
# Don't analyze data with the following flags: L1:AS_TRIGGER:v1 L1:AS_TRIGGER:v2 L1:AS_TRIGGER:v3 L1:AS_TRIGGER:v10 L1:AS_TRIGGER:v11 L1:AS_TRIGGER:v99 L1:ASC_Overflow:v0 L1:ASC_Overflow:v1 L1:ASC_Overflow:v10 L1:ASC_Overflow:v99 L1:ASI_CORR_OVERFLOW:v0 L1:ASI_CORR_OVERFLOW:v1 L1:ASI_CORR_OVERFLOW:v2 L1:ASI_CORR_OVERFLOW:v3 L1:ASI_CORR_OVERFLOW:v10 L1:ASI_CORR_OVERFLOW:v99 L1:BAD_SENSING:v1 L1:BAD_SENSING:v10 L1:BAD_SENSING:v99 L1:BAD_SERVO:v1 L1:BAD_SERVO:v10 L1:BAD_SERVO:v99 L1:CALIB_BAD_COEFFS_60:v1 L1:CALIB_BAD_COEFFS_60:v2 L1:CALIB_BAD_COEFFS_60:v10 L1:CALIB_BAD_COEFFS_60:v99 L1:CALIB_DROPOUT_1SAMPLE:v1 L1:CALIB_DROPOUT_1SAMPLE:v2 L1:CALIB_DROPOUT_1SAMPLE:v3 L1:CALIB_DROPOUT_1SAMPLE:v4 L1:CALIB_DROPOUT_1SAMPLE:v10 L1:CALIB_DROPOUT_1SAMPLE:v11 L1:CALIB_DROPOUT_1SAMPLE:v99 L1:CALIB_DROPOUT_1SEC:v2 L1:CALIB_DROPOUT_1SEC:v3 L1:CALIB_DROPOUT_1SEC:v4 L1:CALIB_DROPOUT_1SEC:v10 L1:CALIB_DROPOUT_1SEC:v11 L1:CALIB_DROPOUT_1SEC:v99 L1:CALIB_DROPOUT_AWG_STUCK:v1 L1:CALIB_DROPOUT_AWG_STUCK:v3 L1:CALIB_DROPOUT_AWG_STUCK:v4 L1:CALIB_DROPOUT_AWG_STUCK:v10 L1:CALIB_DROPOUT_AWG_STUCK:v11 L1:CALIB_DROPOUT_AWG_STUCK:v99 L1:CALIB_DROPOUT_BN:v1 L1:CALIB_DROPOUT_BN:v10 L1:CALIB_DROPOUT_BN:v99 L1:CALIB_GLITCH_ZG:v1 L1:CALIB_GLITCH_ZG:v3 L1:CALIB_GLITCH_ZG:v4 L1:CALIB_GLITCH_ZG:v10 L1:CALIB_GLITCH_ZG:v11 L1:CALIB_GLITCH_ZG:v99 L1:CORRUPTED_RDS_C03_LX:v10 L1:CORRUPTED_RDS_C03_LX:v99 L1:INVALID_DARMERR:v1 L1:INVALID_DARMERR:v10 L1:INVALID_DARMERR:v99 L1:MASTER_OVERFLOW_LSC:v1 L1:MASTER_OVERFLOW_LSC:v10 L1:MASTER_OVERFLOW_LSC:v11 L1:MASTER_OVERFLOW_LSC:v99 L1:MISSING_RDS_C03_L2:v1 L1:MISSING_RDS_C03_L2:v10 L1:MISSING_RDS_C03_L2:v11 L1:MISSING_RDS_C03_L2:v99 L1:MISSING_RDS_LEVEL_1:v1 L1:MISSING_RDS_LEVEL_1:v10 L1:MISSING_RDS_LEVEL_1:v11 L1:MISSING_RDS_LEVEL_1:v99 L1:NO_CALIB_LINE:v1 L1:NO_CALIB_LINE:v10 L1:NO_CALIB_LINE:v11 L1:NO_CALIB_LINE:v99 L1:OUT_OF_LOCK:v1 L1:OUT_OF_LOCK:v10 L1:OUT_OF_LOCK:v11 L1:OUT_OF_LOCK:v99 L1:PRE_LOCKLOSS_30_SEC:v1 L1:PRE_LOCKLOSS_30_SEC:v10 L1:PRE_LOCKLOSS_30_SEC:v11 L1:PRE_LOCKLOSS_30_SEC:v99 L1:SEVERE_LSC_OVERFLOW:v1 L1:SEVERE_LSC_OVERFLOW:v2 L1:SEVERE_LSC_OVERFLOW:v3 L1:SEVERE_LSC_OVERFLOW:v10 L1:SEVERE_LSC_OVERFLOW:v99
# Total duration of segments to be analyzed: 39447612
#seg    start      stop    duration
 110  816911378  816913365   1987
 111  816914496  816916268   1772
 112  816917124  816918973   1849
 113  816920674  816922321   1647
 113  816922322  816925639   3317
 113  816925642  816942142  16500
 113  816942147  816942163     16
 113  816942166  816942182     16
 113  816942186  816942192      6
 113  816942195  816942227     32
 113  816942231  816942298     67
 113  816942301  816942346     45
 113  816942349  816942351      2
 113  816942354  816942391     37
 113  816942394  816956867  14473
 113  816956869  816966220   9351
 113  816966223  816966407    184
 114  816971577  816980593   9016
 115  816981203  816984781   3578
 115  816984785  816991001   6216
 115  816991005  816992064   1059
 115  816992067  816998991   6924
 115  816998993  817004796   5803
 116  817005314  817013479   8165
 116  817013482  817027245  13763
 116  817027255  817027257      2
 117  817030102  817031621   1519
 117  817031625  817034113   2488
 118  817048430  817050839   2409
 119  817059261  817061473   2212
 120  817117943  817118167    224
 121  817118462  817118517     55
 122  817118585  817119071    486
 122  817119074  817119115     41
 122  817119119  817119283    164
 122  817119287  817119341     54
 122  817119344  817119352      8
 122  817119355  817119831    476
 123  817119950  817119964     14
 123  817119967  817120015     48
 123  817120018  817120022      4
 123  817120026  817120124     98
 124  817123028  817124352   1324
 125  817124357  817125560   1203
 125  817125563  817125671    108
 126  817130229  817141721  11492
 126  817141725  817142751   1026
 127  817145310  817147273   1963
 128  817161030  817163946   2916
 128  817163949  817163988     39
 128  817163991  817164898    907
 128  817164901  817166282   1381
 128  817166285  817167188    903
 129  817167773  817171459   3686
 129  817171462  817171759    297
 130  817198996  817199123    127
 130  817199126  817199964    838
 130  817199967  817199999     32
 130  817200002  817200980    978
 130  817200982  817201552    570
 130  817201555  817202434    879
 131  817203056  817203317    261
 131  817203319  817207258   3939
 132  817207370  817210515   3145
 132  817210519  817211988   1469
 133  817214813  817217321   2508
 133  817217327  817218013    686
 134  817223233  817227301   4068
 134  817227305  817227306      1
 134  817227309  817227322     13
 134  817227326  817229109   1783
 134  817229114  817229236    122
 134  817229239  817229293     54
 135  817230920  817231693    773
 136  817232358  817232402     44
 136  817232406  817232530    124
 136  817232533  817232698    165
 136  817232701  817232713     12
 137  817241993  817242139    146
 137  817242143  817242172     29
 138  817243345  817247534   4189
 138  817247537  817247562     25
 139  817248222  817248325    103
 139  817248327  817248425     98
 140  817249073  817254539   5466
 141  817254717  817254851    134
 141  817254853  817261526   6673
 142  817261632  817264182   2550
 143  817264974  817264996     22
 143  817264998  817277295  12297
 143  817277297  817283237   5940
 143  817283241  817285208   1967
 143  817285210  817287073   1863
 144  817290054  817291768   1714
 144  817291770  817294782   3012
 144  817294785  817294922    137
 145  817299137  817299220     83
 145  817299226  817299643    417
 146  817303237  817303352    115
 146  817303354  817303887    533
 146  817303891  817304076    185
 146  817304078  817304626    548
 146  817304629  817306157   1528
 146  817306162  817306575    413
 146  817306578  817306615     37
 146  817306619  817306671     52
 146  817306674  817306677      3
 146  817306684  817308588   1904
 147  817352726  817353135    409
 148  817353271  817353385    114
 148  817353388  817354950   1562
 148  817354953  817365352  10399
 149  817366310  817395164  28854
 150  817399812  817401493   1681
 151  817403111  817403113      2
 153  817403296  817403871    575
 154  817415494  817416013    519
 155  817416818  817418142   1324
 155  817418145  817419253   1108
 156  817419719  817425778   6059
 156  817425781  817425837     56
 156  817425840  817426388    548
 157  817430054  817434290   4236
 158  817434545  817443186   8641
 158  817443189  817443675    486
 158  817443678  817444393    715
 158  817444398  817445108    710
 158  817445111  817447359   2248
 158  817447362  817447573    211
 159  817451182  817451371    189
 159  817451374  817462753  11379
 160  817463345  817473056   9711
 160  817473061  817473073     12
 161  817474958  817476613   1655
 162  817477300  817477512    212
 162  817477515  817477561     46
 163  817513848  817524639  10791
 164  817524706  817542133  17427
 165  817543022  817547688   4666
 165  817547691  817552573   4882
 166  817553384  817565869  12485
 167  817580832  817587313   6481
 170  817589035  817594124   5089
 171  817600227  817600657    430
 171  817600658  817605290   4632
 172  817605369  817632913  27544
 173  817634454  817635068    614
 174  817635730  817638193   2463
 175  817638857  817652635  13778
