# seg	start    	stop     	duration
817	968546348	968546856	508
818	968546949	968546955	6
819	968546975	968546976	1
820	968546983	968546990	7
821	968547079	968547660	581
822	968547927	968547973	46
823	968548156	968548205	49
824	968548265	968548310	45
825	968548695	968548738	43
826	968548772	968548818	46
827	968548959	968548991	32
828	968549039	968549080	41
829	968549293	968549588	295
830	968549677	968550028	351
831	968550648	968551115	467
832	968551491	968551564	73
833	968551620	968551663	43
834	968552076	968552278	202
835	968552507	968552675	168
836	968552853	968553424	571
837	968553439	968553486	47
838	968553501	968553568	67
839	968553727	968553820	93
840	968555600	968555708	108
841	968555929	968556681	752
842	968556696	968556743	47
843	968556758	968557148	390
844	968557335	968558491	1156
845	968558506	968558512	6
846	968558527	968559037	510
847	968559052	968560646	1594
848	968562236	968562696	460
849	968562929	968563603	674
850	968563618	968564130	512
851	968564145	968566435	2290
852	968566958	968566969	11
853	968567675	968567755	80
854	968568252	968568891	639
855	968568901	968569419	518
856	968569434	968572455	3021
857	968572496	968572512	16
858	968572622	968572835	213
859	968573348	968573943	595
860	968573948	968574460	512
861	968574475	968597619	23144
862	968598120	968598484	364
863	968598860	968598914	54
864	968599475	968599538	63
865	968599769	968599822	53
866	968600704	968600761	57
867	968602041	968602362	321
868	968602565	968602627	62
869	968603003	968603114	111
870	968603302	968604006	704
871	968604012	968604522	510
872	968604537	968607606	3069
873	968607894	968608528	634
874	968608544	968609056	512
875	968609071	968609931	860
876	968610030	968610328	298
877	968610448	968610984	536
878	968610989	968611521	532
879	968611928	968612386	458
880	968612393	968612908	515
881	968612923	968614094	1171
882	968614300	968614560	260
883	968614700	968614701	1
884	968614952	968615019	67
885	968615071	968615642	571
886	968615647	968616160	513
887	968616175	968623990	7815
888	968624100	968625261	1161
889	968625276	968626086	810
890	968626101	968626613	512
891	968626628	968630167	3539
892	968630279	968630334	55
893	968630390	968630646	256
894	968630735	968631285	550
895	968631291	968631802	511
896	968631817	968640996	9179
897	968641455	968642020	565
898	968642025	968642535	510
899	968642550	968644417	1867
900	968644750	968645358	608
901	968645365	968645877	512
902	968645892	968681192	35300
903	968682045	968682046	1
904	968682304	968682306	2
905	968684800	968685484	684
906	968685489	968686005	516
907	968686020	968686563	543
908	968687038	968687103	65
909	968687369	968687997	628
910	968688002	968688517	515
911	968688532	968690936	2404
912	968691176	968691239	63
913	968691592	968692177	585
914	968692182	968692697	515
915	968692712	968714390	21678
916	968715730	968716570	840
917	968716585	968716692	107
918	968716707	968717217	510
919	968717232	968778110	60878
920	968778251	968778690	439
921	968778832	968778909	77
922	968779004	968779709	705
923	968779715	968780229	514
924	968780244	968786166	5922
925	968787030	968787368	338
926	968788364	968788431	67
927	968788558	968788624	66
928	968788874	968788881	7
929	968789088	968789098	10
930	968789315	968789399	84
931	968789733	968789768	35
932	968789810	968789848	38
933	968790158	968790233	75
934	968790273	968795182	4909
935	968795197	968795454	257
936	968795469	968795984	515
937	968795999	968829104	33105
938	968829418	968829452	34
939	968829506	968829597	91
940	968829754	968830889	1135
941	968830904	968831005	101
942	968831020	968831558	538
943	968831573	968873462	41889
944	968873708	968874188	480
945	968874194	968874710	516
946	968874725	968874951	226
947	968875120	968875801	681
948	968875806	968876321	515
949	968876336	968949274	72938
950	968949457	968949935	478
951	968949939	968950455	516
952	968950470	968955431	4961
953	968955721	968956208	487
954	968956214	968956727	513
955	968956742	968959241	2499
956	968959484	968960046	562
957	968960052	968960568	516
958	968960583	968963859	3276
959	968964008	968964477	469
960	968964482	968964999	517
961	968965014	968979072	14058
962	968979272	968980180	908
963	968980188	968980703	515
964	968980718	968990844	10126
965	968991154	968991195	41
966	968991429	968991475	46
967	968991605	968992169	564
968	968992178	968992691	513
969	968992706	968997875	5169
970	968998040	968998043	3
971	968998459	968998463	4
972	968998900	968999170	270
973	968999832	968999896	64
974	969000030	969000072	42
975	969000253	969000294	41
976	969000490	969000493	3
977	969000614	969000659	45
978	969000829	969001602	773
979	969001607	969002128	521
980	969002143	969002474	331
981	969002684	969002745	61
982	969003013	969003014	1
983	969003288	969003759	471
984	969003764	969004279	515
985	969004294	969042917	38623
986	969043248	969043722	474
987	969043727	969044243	516
988	969044258	969050466	6208
989	969050768	969051242	474
990	969051247	969051486	239
991	969051808	969051813	5
992	969051854	969052254	400
993	969052259	969052398	139
994	969052687	969052752	65
995	969053510	969053587	77
996	969056584	969057245	661
997	969057250	969057765	515
998	969057780	969058559	779
999	969059333	969059943	610
1000	969059948	969060463	515
1001	969060478	969116739	56261
1002	969117362	969117894	532
1003	969118738	969118807	69
1004	969119239	969119295	56
1005	969119960	969120604	644
1006	969120798	969120982	184
1007	969121415	969121473	58
1008	969134524	969134631	107
1009	969134671	969135091	420
1010	969135097	969135618	521
1011	969135633	969136968	1335
1012	969137132	969137457	325
