# Veto file created  Tue Jul 29 19:16:05 CDT 2008 by mab on antigone.Physics.Carleton.edu
# DQ segments info stored in VDB https://pub7.virgo.infn.it/VDB/main.php
####################################################################################
## NAME:	 COMBINED LIST: V1:BMS_FFV_BRMS_100_300HZ_4HZ[VSR1_V1]{0,0}+V1:BMS_FFV_HACR_39[VSR1_V1]{0,0}+V1:COIL_CAL_NEWE_SAT_10S[VSR1_V1]{0,0}+V1:COIL_NEWE_SAT_10S[VSR1_V1]{0,0}+V1:EARTHQUAKE[VSR1_V1]{0,0}+V1:EOL_QRATE[VSR1_V1]{0,0}+V1:GROUND_50HZ[VSR1_V1]{0,0}+V1:HREC_MISS_VH2[VSR1_V1]{-5,5}+V1:IBZ_BRMS_600_700HZ[VSR1_V1]{0,0}+V1:IBZ_BRMS_60_300HZ[VSR1_V1]{0,0}+V1:LC_LIGHT_NIWI[VSR1_V1]{0,0}+V1:MISSAMPLES[VSR1_V1]{0,0}+V1:POWER_STAB_OFF[VSR1_V1]{0,0}+V1:SEDETBREW_BRMS_60_250HZ[VSR1_V1]{0,0}+V1:SETOIN01_BRMS_60_250HZ[VSR1_V1]{0,0}+V1:SSFS_CORR_SAT[VSR1_V1]{0,0}#
## COVERAGE:	 2219182.00
####################################################################################
#INDEX	TIMESTART	TIMESTOP	DURATION #
386	863692314	863692316	2	
387	863692502	863692505	3	
388	863692946	863692947	1	
389	863692970	863692971	1	
390	863693064	863693065	1	
391	863693066	863693068	2	
392	863693448	863693449	1	
393	863693686	863693687	1	
394	863693753	863693754	1	
395	863693768	863693769	1	
396	863693816	863693818	2	
397	863693881	863693882	1	
398	863693916	863693918	2	
399	863694055	863694057	2	
400	863694091	863694093	2	
401	863694242	863694244	2	
402	863694310	863694312	2	
403	863694369	863694371	2	
404	863694725	863694727	2	
405	863694792	863694793	1	
406	863695018	863695020	2	
407	863695043	863695045	2	
408	863695072	863695073	1	
409	863695151	863695152	1	
410	863695349	863695350	1	
411	863695424	863695426	2	
412	863695900	863695901	1	
413	863695983	863695984	1	
414	863696383	863696384	1	
415	863696842	863696843	1	
416	863697375	863697376	1	
417	863697967	863697968	1	
418	863698216	863698217	1	
419	863698228	863698229	1	
420	863698291	863698292	1	
421	863698784	863698785	1	
422	863699021	863699022	1	
423	863699039	863699041	2	
424	863699079	863699080	1	
425	863699178	863699182	4	
426	863699189	863699190	1	
427	863699193	863699194	1	
428	863699247	863699249	2	
429	863699442	863699444	2	
430	863699741	863699743	2	
431	863699744	863699745	1	
432	863700096	863700097	1	
433	863700305	863700306	1	
434	863700347	863700348	1	
435	863700503	863700505	2	
436	863700878	863700879	1	
437	863700963	863700965	2	
438	863701035	863701037	2	
439	863701071	863701072	1	
440	863701091	863701092	1	
441	863701295	863701297	2	
442	863701327	863701329	2	
443	863701337	863701338	1	
444	863701439	863701441	2	
445	863701458	863701459	1	
446	863701790	863701791	1	
447	863702103	863702104	1	
448	863702425	863702426	1	
449	863702895	863702897	2	
450	863702915	863702916	1	
451	863702989	863702991	2	
452	863703310	863703312	2	
453	863703333	863703334	1	
454	863703377	863703378	1	
455	863703495	863703496	1	
456	863703754	863703755	1	
457	863703833	863703841	8	
458	863703974	863703975	1	
459	863704140	863704141	1	
460	863704497	863704499	2	
461	863704670	863704671	1	
462	863705006	863705008	2	
463	863705124	863705125	1	
464	863705235	863705236	1	
465	863705368	863705370	2	
466	863705372	863705374	2	
467	863705488	863705489	1	
468	863705494	863705495	1	
469	863705505	863705506	1	
470	863705969	863705970	1	
471	863706111	863706112	1	
472	863706257	863706258	1	
473	863706540	863706541	1	
474	863706986	863706987	1	
475	863707083	863707085	2	
476	863707109	863707110	1	
477	863707121	863707122	1	
478	863707165	863707166	1	
479	863707203	863707204	1	
480	863707236	863707237	1	
481	863707440	863707441	1	
482	863707633	863707635	2	
483	863707663	863707664	1	
484	863707672	863707673	1	
485	863707786	863707788	2	
486	863708145	863708146	1	
487	863708375	863708376	1	
488	863708391	863708392	1	
489	863708434	863708435	1	
490	863708563	863708564	1	
491	863708698	863708700	2	
492	863708705	863708707	2	
493	863708871	863708872	1	
494	863709200	863709201	1	
495	863709235	863709236	1	
496	863709308	863709310	2	
497	863709518	863709520	2	
498	863709551	863709552	1	
499	863709732	863709733	1	
500	863709958	863709959	1	
501	863710031	863710033	2	
502	863710189	863710190	1	
503	863710310	863710311	1	
504	863710725	863710726	1	
505	863710858	863710859	1	
506	863711023	863711024	1	
507	863711055	863711056	1	
508	863711090	863711091	1	
509	863711294	863711295	1	
510	863711322	863711323	1	
511	863711346	863711348	2	
512	863711536	863711538	2	
513	863711568	863711570	2	
514	863711584	863711585	1	
515	863711674	863711675	1	
516	863711707	863711709	2	
517	863711746	863711747	1	
518	863712191	863712192	1	
519	863712216	863712218	2	
520	863712249	863712250	1	
521	863712373	863712375	2	
522	863712820	863712821	1	
523	863712871	863712872	1	
524	863713054	863713056	2	
525	863713414	863713416	2	
526	863713423	863713425	2	
527	863713498	863713499	1	
528	863713520	863713521	1	
529	863713643	863713644	1	
530	863713943	863713945	2	
531	863714212	863714214	2	
532	863714624	863714626	2	
533	863714893	863714894	1	
534	863715093	863715094	1	
535	863715162	863715163	1	
536	863715394	863715395	1	
537	863715497	863715498	1	
538	863715684	863715685	1	
539	863715709	863715712	3	
540	863716267	863716268	1	
541	863716301	863716302	1	
542	863716320	863716321	1	
543	863716416	863716418	2	
544	863716444	863716445	1	
545	863716517	863716519	2	
546	863716579	863716580	1	
547	863716592	863716593	1	
548	863716656	863716658	2	
549	863716816	863716818	2	
550	863717259	863717260	1	
551	863717334	863717335	1	
552	863717745	863717747	2	
553	863717950	863717952	2	
554	863717970	863717972	2	
555	863718752	863718753	1	
556	863719007	863719008	1	
557	863719179	863719180	1	
558	863719211	863719212	1	
559	863719240	863719241	1	
560	863719750	863719751	1	
561	863720093	863720094	1	
562	863721158	863721159	1	
563	863721827	863721828	1	
564	863722359	863722360	1	
565	863722569	863722570	1	
566	863722855	863722856	1	
567	863723331	863723333	2	
568	863723459	863723460	1	
569	863723665	863723666	1	
570	863724055	863724056	1	
571	863724395	863724396	1	
572	863724475	863724476	1	
573	863724557	863724558	1	
574	863724787	863724788	1	
575	863725388	863725390	2	
576	863725537	863725538	1	
577	863725775	863725776	1	
578	863725791	863725792	1	
579	863726468	863726469	1	
580	863726512	863726514	2	
581	863726900	863726901	1	
582	863726907	863726908	1	
583	863727578	863727580	2	
584	863727649	863727650	1	
585	863727740	863727741	1	
586	863727947	863727949	2	
587	863728144	863728145	1	
588	863728488	863728489	1	
589	863728561	863728563	2	
590	863728798	863728799	1	
591	863728882	863728884	2	
592	863728886	863728888	2	
593	863729009	863729010	1	
594	863729083	863729084	1	
595	863729241	863729242	1	
596	863729451	863729452	1	
597	863729674	863729675	1	
598	863729778	863729779	1	
599	863729780	863729781	1	
600	863729836	863729837	1	
601	863729880	863729882	2	
602	863730410	863730411	1	
603	863730412	863730414	2	
604	863730906	863730907	1	
605	863731022	863731023	1	
606	863731249	863731250	1	
607	863731389	863731391	2	
608	863731489	863731490	1	
609	863732200	863732201	1	
610	863732287	863732288	1	
611	863732289	863732290	1	
612	863732311	863732312	1	
613	863732317	863732318	1	
614	863732346	863732347	1	
615	863732416	863732417	1	
616	863732421	863732422	1	
617	863732472	863732473	1	
618	863732879	863732881	2	
619	863732930	863732931	1	
620	863732969	863732971	2	
621	863732974	863732975	1	
622	863732977	863732978	1	
623	863733138	863733139	1	
624	863733202	863733203	1	
625	863733247	863733250	3	
626	863733251	863733253	2	
627	863733255	863733256	1	
628	863733306	863733307	1	
629	863733390	863733391	1	
630	863733398	863733399	1	
631	863733404	863733406	2	
632	863733743	863733744	1	
633	863733829	863733830	1	
634	863734178	863734180	2	
635	863734275	863734276	1	
636	863734346	863734347	1	
637	863734415	863734416	1	
638	863734417	863734418	1	
639	863734644	863734645	1	
640	863735075	863735076	1	
641	863735099	863735100	1	
642	863735144	863735145	1	
643	863735416	863735417	1	
644	863735465	863735466	1	
645	863735681	863735683	2	
646	863736346	863736347	1	
647	863736361	863736362	1	
648	863736375	863736377	2	
649	863736456	863736457	1	
650	863736536	863736537	1	
651	863736698	863736699	1	
652	863736928	863736929	1	
653	863736932	863736933	1	
654	863736974	863736975	1	
655	863737484	863737485	1	
656	863737644	863737646	2	
657	863737915	863737917	2	
658	863738055	863738057	2	
659	863738104	863738105	1	
660	863738197	863738198	1	
661	863738742	863738743	1	
662	863738745	863738746	1	
663	863739131	863739132	1	
664	863739175	863739265	90	
665	863739266	863739268	2	
666	863739325	863739415	90	
667	863739465	863739555	90	
668	863739923	863739924	1	
669	863739926	863739927	1	
670	863739935	863739937	2	
671	863740014	863740016	2	
672	863740135	863740136	1	
673	863740159	863740160	1	
674	863740192	863740193	1	
675	863740235	863740237	2	
676	863740391	863740392	1	
677	863740406	863740407	1	
678	863740830	863740833	3	
679	863741417	863741418	1	
680	863741581	863741582	1	
681	863741673	863741674	1	
682	863741885	863741887	2	
683	863742242	863742244	2	
684	863742430	863742431	1	
685	863742807	863742808	1	
686	863742956	863742957	1	
687	863742972	863742973	1	
688	863742986	863742987	1	
689	863742997	863742998	1	
690	863743264	863743266	2	
691	863743435	863743437	2	
692	863743484	863743486	2	
693	863743544	863743545	1	
694	863743579	863743580	1	
695	863743614	863743615	1	
696	863743795	863743797	2	
697	863743822	863743824	2	
698	863743828	863743829	1	
699	863744171	863744172	1	
700	863744196	863744197	1	
701	863744211	863744212	1	
702	863744280	863744281	1	
703	863744438	863744439	1	
704	863744609	863744610	1	
705	863744620	863744621	1	
706	863744628	863744629	1	
707	863744655	863744656	1	
708	863745269	863745270	1	
709	863745578	863745579	1	
710	863746176	863746178	2	
711	863746761	863746763	2	
712	863746873	863746874	1	
713	863747011	863747013	2	
714	863747054	863747055	1	
715	863747117	863747118	1	
716	863747480	863747481	1	
717	863747512	863747513	1	
718	863747753	863747754	1	
719	863748416	863748417	1	
720	863748448	863748449	1	
721	863748855	863748856	1	
722	863749130	863749131	1	
723	863749240	863749242	2	
724	863749542	863749543	1	
725	863749848	863749849	1	
726	863749999	863750000	1	
727	863750199	863750201	2	
728	863750268	863750269	1	
729	863750390	863750391	1	
730	863750395	863750396	1	
731	863750748	863750749	1	
732	863750900	863750902	2	
733	863751031	863751032	1	
734	863751075	863751076	1	
735	863751180	863751182	2	
736	863751249	863751250	1	
737	863751477	863751478	1	
738	863751493	863751495	2	
739	863751762	863751763	1	
740	863751906	863751907	1	
741	863752391	863752392	1	
742	863752667	863752668	1	
743	863752703	863752704	1	
744	863752715	863752716	1	
745	863752843	863752844	1	
746	863752978	863752980	2	
747	863753381	863753382	1	
748	863753555	863753557	2	
749	863753671	863753672	1	
750	863753768	863753770	2	
751	863753941	863753942	1	
752	863754133	863754134	1	
753	863754200	863754201	1	
754	863754259	863754260	1	
755	863754452	863754453	1	
756	863754616	863754618	2	
757	863754632	863754633	1	
758	863754800	863754801	1	
759	863754818	863754819	1	
760	863754963	863754964	1	
761	863755288	863755289	1	
762	863755877	863755878	1	
763	863756202	863756203	1	
764	863756826	863756827	1	
765	863756985	863756986	1	
766	863757683	863757684	1	
767	863757895	863757896	1	
